benchmark_id,trial_id,trial_seed,validation_status,run_status,predicate_pass,failure_reason,interface_metrics,transport_collapse_persisted,transport_collapse_continuation_id,transport_collapse_mapping,designated_loop_id,predictive_moved_class_ids,predictive_moved_class_fraction
dissipative_memory,dissipative_memory_perturbation:trial:10,16950145451863841268,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:11,10844520073778826500,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:12,10133378522377131069,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:13,1475023208135084742,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:14,9087837690204827094,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:15,11196757375087627753,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:16,115004309913350087,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:17,2699601011219069730,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:18,14729848129954919702,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
dissipative_memory,dissipative_memory_perturbation:trial:19,16636194204245418973,passed,passed,true,,"[{""class_label"": ""dissipative"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 1.0, ""discrepancy_metric_value_exact"": ""1"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""mid"", ""max_fiber_size"": 2, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 2, ""support_fixation_status"": ""skipped"", ""witness_count"": 1}, {""class_label"": ""flat"", ""current_loop_score"": 0.0, ""current_loop_score_exact"": ""0"", ""current_quotient_size"": 1, ""currentization_status"": ""skipped"", ""discrepancy_metric_value"": 0.0, ""discrepancy_metric_value_exact"": ""0"", ""flattening_status"": ""skipped"", ""history_count"": 2, ""interface_id"": ""end"", ""max_fiber_size"": 1, ""predictive_loop_score"": 0.0, ""predictive_loop_score_exact"": ""0"", ""predictive_quotient_size"": 1, ""support_fixation_status"": ""skipped"", ""witness_count"": 0}]",true,to_end,"C0->C0, C1->C0",,,
